report_date,city,tavg,tmin,tmax,prcp,rhum,wspd
2024-07-21,Limerick,15.3,12.6,18.2,0.5,,19.2
2024-07-22,Cork,15.2,13.7,17.2,0.4,,15.3
2024-07-22,Dublin,16.4,14.3,21.8,7.4,,13.4
2024-07-22,Limerick,15.7,14.2,19.7,3.0,,18.6
2024-07-23,Cork,15.6,12.7,19.0,0.0,,10.8
2024-07-23,Dublin,16.0,13.9,21.0,0.1,,11.3
2024-07-23,Limerick,16.1,12.9,18.7,0.3,,9.6
2024-07-24,Cork,15.4,12.2,18.7,1.5,,15.2
2024-07-24,Dublin,16.8,13.7,20.8,0.5,,9.8
2024-07-24,Limerick,16.7,13.7,22.1,2.3,,16.0
2024-07-25,Cork,15.6,12.7,19.7,0.1,,16.3
2024-07-25,Dublin,16.2,14.7,20.0,1.0,,14.8
2024-07-25,Limerick,15.7,13.0,19.2,1.0,,20.0
2024-07-26,Cork,13.3,8.6,17.7,0.5,,15.0
2024-07-26,Dublin,14.8,11.1,20.6,0.9,,14.6
2024-07-26,Limerick,15.3,12.4,18.6,0.3,,18.6
2024-07-27,Cork,15.5,11.6,20.5,3.1,,16.4
2024-07-27,Dublin,15.7,11.9,21.3,0.0,,9.3
2024-07-27,Limerick,15.6,12.7,18.8,4.8,,17.7
2024-07-28,Cork,14.4,11.2,18.7,0.0,,14.7
2024-07-28,Dublin,16.4,10.2,23.0,0.0,,13.1
2024-07-28,Limerick,16.7,10.6,22.7,0.0,,12.6
2024-07-29,Cork,15.1,10.7,19.0,0.7,,11.0
2024-07-29,Dublin,17.1,12.7,23.2,1.2,,11.8
2024-07-29,Limerick,16.6,13.3,20.2,0.0,,15.0
2024-07-30,Cork,15.9,12.6,19.5,0.0,,11.5
2024-07-30,Dublin,16.3,12.8,20.9,0.0,,11.8
2024-07-30,Limerick,16.2,10.4,20.7,0.0,,8.4
2024-07-31,Cork,16.9,12.1,22.1,0.0,,9.0
2024-07-31,Dublin,15.9,9.7,21.3,0.0,,10.6
2024-07-31,Limerick,17.0,12.5,22.7,0.0,,8.5
2024-08-01,Cork,17.5,14.5,22.0,0.0,,13.9
2024-08-01,Dublin,17.3,13.3,23.8,0.0,,9.8
2024-08-01,Limerick,17.9,14.4,22.0,0.0,,13.2
2024-08-02,Cork,16.2,12.5,18.1,3.2,,21.6
2024-08-02,Dublin,18.0,14.8,23.0,0.0,,16.8
2024-08-02,Limerick,17.1,13.7,19.1,2.0,,19.9
2024-08-03,Cork,13.7,9.7,17.7,0.1,,13.2
2024-08-03,Dublin,14.6,8.6,19.8,0.8,,14.1
2024-08-03,Limerick,14.9,12.3,18.0,2.0,,18.7
2024-08-04,Cork,15.1,12.6,17.0,1.2,,22.4
2024-08-04,Dublin,16.2,13.2,23.2,0.5,,16.5
2024-08-04,Limerick,17.8,14.3,21.8,0.0,,23.9
2024-08-05,Cork,16.6,12.2,18.3,2.4,,22.8
2024-08-05,Dublin,18.9,15.1,23.1,2.0,,20.0
2024-08-05,Limerick,17.8,14.3,19.7,3.0,,19.5
2024-08-06,Cork,13.8,10.1,18.1,0.5,,18.8
2024-08-06,Dublin,15.2,9.2,21.4,0.9,,15.9
2024-08-06,Limerick,15.0,12.5,17.8,0.5,,22.8
2024-08-07,Cork,14.2,11.5,17.0,1.2,,19.2
2024-08-07,Dublin,15.8,13.3,19.6,0.1,,18.0
2024-08-07,Limerick,14.9,13.6,16.5,3.0,,23.4
2024-08-08,Cork,16.6,14.5,19.5,0.7,,19.0
2024-08-08,Dublin,16.9,12.2,21.9,0.3,,14.0
2024-08-08,Limerick,16.4,14.6,19.3,3.0,,18.3
2024-08-09,Cork,15.9,12.2,21.2,0.0,,19.7
2024-08-09,Dublin,17.1,13.0,22.6,0.0,,21.2
2024-08-09,Limerick,16.7,13.8,19.9,0.5,,26.4
2024-08-10,Cork,17.1,13.2,22.7,0.0,,11.0
2024-08-10,Dublin,17.7,14.9,23.9,0.0,,17.4
2024-08-10,Limerick,16.9,13.2,20.0,3.0,,14.8
2024-08-11,Cork,16.1,13.2,18.5,3.5,,20.0
2024-08-11,Dublin,15.9,10.5,23.0,0.7,,14.7
2024-08-11,Limerick,17.3,11.2,22.5,1.0,,17.3
2024-08-12,Cork,16.0,12.6,19.1,4.6,,21.1
2024-08-12,Dublin,18.8,16.4,22.6,0.0,,18.5
2024-08-12,Limerick,17.7,14.1,20.5,27.1,,24.5
2024-08-13,Cork,16.0,12.6,18.5,6.0,,25.0
2024-08-13,Dublin,17.4,15.8,22.7,0.0,,21.0
2024-08-13,Limerick,16.6,12.7,18.3,0.3,,23.9
2024-08-14,Cork,14.1,10.7,16.7,0.5,,17.4
2024-08-14,Dublin,14.7,7.6,21.8,2.4,,13.4
2024-08-14,Limerick,15.2,10.3,18.7,0.0,,14.1
2024-08-15,Cork,15.9,12.2,18.2,1.3,,23.9
2024-08-15,Dublin,16.4,16.4,21.1,0.3,,19.8
2024-08-15,Limerick,16.3,12.6,17.8,8.9,,19.8
2024-08-16,Cork,13.7,10.6,17.2,0.0,,13.2
2024-08-16,Dublin,14.6,8.7,19.3,0.0,,13.1
2024-08-16,Limerick,14.9,12.2,17.1,0.0,,17.6
2024-08-17,Cork,13.8,11.0,16.6,0.0,,14.1
2024-08-17,Dublin,15.2,12.1,19.0,0.0,,14.0
2024-08-17,Limerick,15.2,13.2,17.9,0.0,,18.8
2024-08-18,Cork,14.3,10.0,20.1,0.1,,12.6
2024-08-18,Dublin,15.5,12.0,20.6,0.0,,17.1
2024-08-18,Limerick,15.6,13.6,18.3,0.0,,17.4
2024-08-19,Cork,15.1,13.0,18.5,9.7,,21.6
2024-08-19,Dublin,15.7,10.0,22.1,1.0,,17.7
2024-08-19,Limerick,15.9,13.3,20.3,1.0,,25.5
2024-08-20,Cork,13.2,8.5,16.2,3.8,,21.3
2024-08-20,Dublin,13.5,10.2,18.3,1.2,,24.3
2024-08-20,Limerick,14.0,11.5,16.5,1.7,,26.4
2024-08-21,Cork,13.4,9.5,16.2,0.1,,27.3
2024-08-21,Dublin,14.5,10.5,19.0,0.7,,22.2
2024-08-21,Limerick,15.6,12.0,18.9,0.3,,24.0
2024-08-22,Cork,14.3,12.0,16.0,11.9,,25.2
2024-08-22,Dublin,14.6,12.9,17.5,14.9,,20.4
2024-08-22,Limerick,14.5,12.4,17.5,5.1,,23.1
2024-08-23,Cork,13.3,9.3,17.2,0.4,,25.4
2024-08-23,Dublin,13.5,10.1,19.1,5.2,,21.4
2024-08-23,Limerick,13.6,11.4,16.6,11.9,,24.0
2024-08-24,Cork,11.9,7.7,16.5,1.4,,18.0
2024-08-24,Dublin,12.7,9.4,18.6,1.1,,20.7
2024-08-24,Limerick,13.2,10.4,16.4,1.3,,20.8
2024-08-25,Cork,13.4,9.2,17.2,1.2,,21.8
2024-08-25,Dublin,13.4,9.5,17.8,0.1,,20.6
2024-08-25,Limerick,14.1,11.4,16.4,1.3,,28.5
2024-08-26,Cork,13.9,10.6,16.5,2.6,,20.8
2024-08-26,Dublin,15.7,13.2,19.3,2.3,,16.8
2024-08-26,Limerick,16.3,13.5,18.2,3.0,,20.2
2024-08-27,Cork,15.9,13.7,18.0,17.1,,21.3
2024-08-27,Dublin,18.3,15.6,21.7,1.6,,19.7
2024-08-27,Limerick,17.5,15.1,20.5,0.5,,22.0
2024-08-28,Cork,14.8,10.2,18.2,,,17.1
2024-08-28,Dublin,15.9,13.1,21.1,0.6,,14.1
2024-08-28,Limerick,15.0,13.1,17.5,3.0,,20.2
2024-08-29,Cork,13.8,9.7,18.5,,,13.8
2024-08-29,Dublin,14.6,11.2,20.1,0.1,,16.3
2024-08-29,Limerick,14.6,11.8,17.9,2.3,,19.0
2024-08-30,Cork,13.7,9.9,18.1,,,13.8
2024-08-30,Dublin,12.0,6.7,18.6,0.0,,11.4
2024-08-30,Limerick,14.2,8.3,19.8,0.0,,8.4
2024-08-31,Cork,13.9,10.1,18.2,,,15.3
2024-08-31,Dublin,13.7,8.1,20.1,0.0,,12.9
2024-08-31,Limerick,15.5,8.0,21.7,0.0,,11.8
2024-09-01,Cork,15.3,13.1,17.1,,,15.0
2024-09-01,Dublin,15.2,9.8,19.4,4.2,,10.4
2024-09-01,Limerick,16.5,12.3,19.4,0.0,,11.7
2024-09-02,Cork,14.0,10.7,16.5,,,24.8
2024-09-02,Dublin,14.4,15.3,16.5,5.0,,12.8
2024-09-02,Limerick,14.2,10.9,16.5,9.4,,14.6
2024-09-03,Cork,13.4,9.1,17.5,,,14.1
2024-09-03,Dublin,12.3,6.6,17.8,0.5,,13.8
2024-09-03,Limerick,14.2,10.8,16.1,1.3,,16.3
2024-09-04,Cork,12.2,10.6,15.2,,,20.6
2024-09-04,Dublin,11.3,8.4,16.6,9.8,,18.9
2024-09-04,Limerick,13.0,10.7,15.8,1.0,,17.6
2024-09-05,Cork,12.8,8.5,16.1,1.4,,24.8
2024-09-05,Dublin,14.1,9.5,17.4,0.0,,24.3
2024-09-05,Limerick,13.4,7.4,19.5,0.0,,14.9
2024-09-06,Cork,16.7,15.1,19.2,0.0,,19.0
2024-09-06,Dublin,17.2,14.5,22.6,0.0,,23.4
2024-09-06,Limerick,17.8,13.0,23.8,0.0,,14.8
2024-09-07,Cork,16.3,13.6,19.2,0.1,,12.3
2024-09-07,Dublin,16.3,13.5,22.2,0.0,,14.8
2024-09-07,Limerick,16.4,13.2,18.9,0.0,,9.2
2024-09-08,Cork,14.7,12.0,17.2,0.0,,24.6
2024-09-08,Dublin,13.4,11.8,16.6,0.0,,21.0
2024-09-08,Limerick,14.7,13.2,17.5,0.0,,16.0
2024-09-09,Cork,13.4,10.1,17.2,0.0,,21.0
2024-09-09,Dublin,13.3,9.9,18.1,1.7,,24.8
2024-09-09,Limerick,13.4,10.0,16.1,0.0,,19.7
2024-09-10,Cork,13.0,10.1,15.7,1.1,,23.9
2024-09-10,Dublin,12.4,10.7,16.9,0.9,,27.1
2024-09-10,Limerick,13.3,10.7,14.8,3.0,,24.8
2024-09-11,Cork,10.9,9.2,14.1,0.0,,26.0
2024-09-11,Dublin,9.6,6.6,16.3,0.0,,23.4
2024-09-11,Limerick,11.8,9.9,14.7,0.0,,19.7
2024-09-12,Cork,10.3,7.6,13.7,0.0,,17.4
2024-09-12,Dublin,9.1,6.0,15.4,0.0,,20.4
2024-09-12,Limerick,10.7,7.0,14.4,0.0,,12.3
2024-09-13,Cork,10.7,7.0,14.2,0.0,,16.0
2024-09-13,Dublin,8.2,2.2,17.2,0.0,,12.5
2024-09-13,Limerick,9.9,5.0,15.9,0.0,,13.7
2024-09-14,Cork,14.0,12.5,16.1,3.7,,25.8
2024-09-14,Dublin,15.4,10.2,18.9,1.2,,21.2
2024-09-14,Limerick,15.9,14.0,17.8,0.3,,23.8
2024-09-15,Cork,14.8,13.0,18.0,7.4,,18.0
2024-09-15,Dublin,14.1,13.9,18.5,0.7,,14.6
2024-09-15,Limerick,14.4,11.5,17.4,4.1,,9.8
2024-09-16,Cork,14.4,11.2,18.2,0.0,,9.8
2024-09-16,Dublin,13.9,7.7,21.4,0.0,,11.1
2024-09-16,Limerick,15.9,9.6,21.4,0.0,,10.9
2024-09-17,Cork,14.8,13.0,18.5,0.0,,12.3
2024-09-17,Dublin,13.1,7.7,20.5,0.0,,9.6
2024-09-17,Limerick,16.7,12.9,22.2,0.0,,12.2
2024-09-18,Cork,13.7,11.0,17.5,0.0,,13.1
2024-09-18,Dublin,12.8,7.8,19.9,0.1,,10.4
2024-09-18,Limerick,14.7,8.4,21.2,0.0,,7.4
2024-09-19,Cork,14.7,10.2,20.1,0.0,,14.6
2024-09-19,Dublin,13.0,8.5,19.5,0.0,,12.5
2024-09-19,Limerick,15.0,8.5,23.1,0.0,,10.8
2024-09-20,Cork,14.8,10.7,20.7,0.0,,14.1
2024-09-20,Dublin,13.5,8.7,16.3,0.0,,17.4
2024-09-20,Limerick,14.4,8.0,21.4,0.0,,10.6
2024-09-21,Cork,13.9,11.0,17.1,0.1,,15.3
2024-09-21,Dublin,14.7,14.2,16.0,1.9,,21.2
2024-09-21,Limerick,13.9,9.0,17.8,0.0,,12.0
2024-09-22,Cork,14.2,13.1,16.5,0.3,,15.6
2024-09-22,Dublin,13.8,14.1,15.2,0.0,,21.5
2024-09-22,Limerick,14.7,13.4,15.8,0.0,,12.5
2024-09-23,Cork,12.9,11.2,14.2,0.1,,21.3
2024-09-23,Dublin,12.7,12.8,14.2,0.0,,16.3
2024-09-23,Limerick,13.3,12.0,14.4,0.0,,11.6
2024-09-24,Cork,11.8,10.0,14.1,0.1,,10.5
2024-09-24,Dublin,10.9,9.4,17.2,0.0,,17.6
2024-09-24,Limerick,12.7,9.6,14.8,0.0,,9.3
2024-09-25,Cork,10.4,8.5,14.0,12.8,,16.7
2024-09-25,Dublin,7.9,3.4,12.5,9.5,,13.4
2024-09-25,Limerick,9.2,8.4,10.7,24.1,,16.7
2024-09-26,Cork,9.0,7.1,11.0,6.8,,30.8
2024-09-26,Dublin,11.1,7.6,13.8,11.4,,22.6
2024-09-26,Limerick,9.6,7.6,11.3,7.1,,23.2
2024-09-27,Cork,9.2,7.0,12.6,2.0,,28.0
2024-09-27,Dublin,8.3,6.2,13.5,0.4,,23.0
2024-09-27,Limerick,9.8,7.2,13.2,4.6,,18.3
2024-09-28,Cork,9.7,6.6,13.1,0.0,,12.3
2024-09-28,Dublin,9.1,4.6,14.6,0.0,,11.9
2024-09-28,Limerick,10.1,5.7,13.5,0.0,,9.0
2024-09-29,Cork,12.0,10.7,14.0,36.0,,36.7
2024-09-29,Dublin,11.1,6.1,13.7,7.8,,23.1
2024-09-29,Limerick,12.4,9.7,14.2,3.8,,27.9
2024-09-30,Cork,11.8,9.5,15.1,0.0,,24.0
2024-09-30,Dublin,10.6,10.5,13.7,7.5,,18.4
2024-09-30,Limerick,12.2,9.2,15.7,0.8,,16.4
2024-10-01,Cork,11.0,8.2,15.2,0.0,,17.4
2024-10-01,Dublin,11.4,8.4,15.8,0.0,,20.4
2024-10-01,Limerick,11.4,6.7,16.5,0.0,,11.5
2024-10-02,Cork,10.9,7.2,15.0,0.1,,17.4
2024-10-02,Dublin,12.6,12.0,15.5,0.0,,21.8
2024-10-02,Limerick,10.6,5.0,16.5,0.0,,9.8
2024-10-03,Cork,12.7,11.7,13.1,1.8,,23.2
2024-10-03,Dublin,11.6,9.7,15.3,0.0,,16.2
2024-10-03,Limerick,12.8,9.0,15.2,0.0,,17.4
2024-10-04,Cork,13.6,12.7,14.2,9.2,,25.8
2024-10-04,Dublin,13.8,11.5,16.6,0.0,,22.5
2024-10-04,Limerick,15.4,13.4,17.5,1.0,,22.7
2024-10-05,Cork,13.4,12.6,14.2,30.9,,35.4
2024-10-05,Dublin,13.8,14.0,15.7,0.2,,24.0
2024-10-05,Limerick,14.6,13.2,15.9,14.2,,28.2
2024-10-06,Cork,12.7,8.5,14.6,7.4,,16.5
2024-10-06,Dublin,13.0,12.8,16.2,1.4,,16.7
2024-10-06,Limerick,14.1,10.3,18.0,5.1,,17.2
2024-10-07,Cork,13.5,12.1,15.1,4.3,,21.0
2024-10-07,Dublin,13.8,8.6,18.7,17.5,,13.4
2024-10-07,Limerick,14.3,12.6,17.8,0.3,,17.4
2024-10-08,Cork,12.0,9.0,15.7,1.1,,14.6
2024-10-08,Dublin,12.7,12.2,15.9,3.7,,16.3
2024-10-08,Limerick,13.0,10.6,15.8,0.5,,13.6
2024-10-09,Cork,10.9,8.7,14.0,0.0,,21.5
2024-10-09,Dublin,10.9,10.7,13.0,1.8,,24.6
2024-10-09,Limerick,11.5,9.2,13.8,0.5,,18.9
2024-10-10,Cork,7.3,4.6,10.5,0.0,,18.9
2024-10-10,Dublin,6.6,4.0,11.1,0.0,,17.0
2024-10-10,Limerick,7.1,3.5,11.5,0.0,,11.0
2024-10-11,Cork,6.5,2.8,11.7,0.0,,8.2
2024-10-11,Dublin,6.7,1.2,12.5,0.0,,11.0
2024-10-11,Limerick,6.7,1.0,12.7,0.0,,7.4
2024-10-12,Cork,7.9,4.7,12.1,0.0,,13.8
2024-10-12,Dublin,6.9,2.9,12.9,0.1,,20.1
2024-10-12,Limerick,8.8,4.2,12.2,1.0,,14.4
2024-10-13,Cork,8.6,5.6,11.2,15.8,,16.0
2024-10-13,Dublin,6.9,1.9,10.4,0.0,,13.5
2024-10-13,Limerick,7.8,3.5,11.0,2.0,,14.0
2024-10-14,Cork,10.3,9.0,11.5,0.3,,13.6
2024-10-14,Dublin,9.8,5.1,14.7,0.2,,10.5
2024-10-14,Limerick,9.9,6.4,11.7,0.5,,9.6
2024-10-15,Cork,12.8,10.7,14.1,14.4,,22.5
2024-10-15,Dublin,13.1,6.2,16.1,6.2,,17.2
2024-10-15,Limerick,13.5,10.6,15.1,4.1,,19.2
2024-10-16,Cork,13.9,12.2,15.7,1.1,,14.8
2024-10-16,Dublin,14.4,12.8,17.9,2.1,,11.1
2024-10-16,Limerick,15.1,11.6,17.4,0.5,,12.9
2024-10-17,Cork,12.0,8.0,15.6,0.0,,16.5
2024-10-17,Dublin,12.9,9.3,16.6,0.6,,14.8
2024-10-17,Limerick,12.6,10.1,14.6,1.0,,20.0
2024-10-18,Cork,12.4,9.0,14.6,11.2,,23.0
2024-10-18,Dublin,12.6,7.0,17.5,3.9,,17.2
2024-10-18,Limerick,13.4,9.3,16.8,6.1,,23.6
2024-10-19,Cork,10.6,7.1,13.2,2.5,,18.6
2024-10-19,Dublin,11.9,8.3,15.9,2.1,,13.4
2024-10-19,Limerick,11.8,9.0,14.7,3.0,,16.2
2024-10-20,Cork,12.2,10.1,14.2,11.4,,43.2
2024-10-20,Dublin,13.5,10.8,16.1,0.0,,36.3
2024-10-20,Limerick,12.9,11.5,15.1,10.9,,48.3
2024-10-21,Cork,10.7,7.2,14.0,0.5,,21.4
2024-10-21,Dublin,11.9,9.2,15.1,0.0,,20.7
2024-10-21,Limerick,11.7,9.6,14.3,6.4,,23.7
2024-10-22,Cork,11.0,8.7,14.7,0.7,,9.2
2024-10-22,Dublin,11.4,9.1,16.6,0.0,,9.9
2024-10-22,Limerick,11.1,9.1,14.6,2.0,,9.0
2024-10-23,Cork,11.0,6.2,12.8,0.5,,19.0
2024-10-23,Dublin,11.0,5.0,15.6,0.0,,13.8
2024-10-23,Limerick,11.3,7.4,14.5,0.0,,21.0
2024-10-24,Cork,13.1,12.2,14.2,10.5,,29.2
2024-10-24,Dublin,14.0,8.3,17.2,2.4,,20.8
2024-10-24,Limerick,14.8,13.4,16.9,3.0,,25.0
2024-10-25,Cork,11.6,10.5,12.2,5.4,,29.4
2024-10-25,Dublin,12.5,12.4,15.3,0.3,,15.2
2024-10-25,Limerick,13.2,10.5,15.1,11.2,,17.7
2024-10-26,Cork,11.2,8.0,13.5,1.1,,15.3
2024-10-26,Dublin,9.6,6.0,14.0,1.0,,12.2
2024-10-26,Limerick,9.4,5.7,13.1,0.5,,11.1
2024-10-27,Cork,9.8,5.5,13.5,2.0,,17.7
2024-10-27,Dublin,8.7,2.5,14.8,3.3,,17.4
2024-10-27,Limerick,10.2,4.3,14.2,8.1,,16.6
2024-10-28,Cork,13.0,10.7,14.5,0.0,,14.7
2024-10-28,Dublin,13.4,7.3,15.2,0.9,,16.3
2024-10-28,Limerick,12.9,9.9,14.3,3.3,,17.0
2024-10-29,Cork,11.2,9.5,13.0,0.0,,7.4
2024-10-29,Dublin,10.8,9.9,12.5,0.0,,13.5
2024-10-29,Limerick,11.7,9.7,13.2,0.3,,6.2
2024-10-30,Cork,10.9,10.5,11.5,0.0,,6.6
2024-10-30,Dublin,11.0,10.4,14.2,0.0,,7.8
2024-10-30,Limerick,11.7,10.4,12.8,0.0,,10.8
2024-10-31,Cork,11.4,10.2,12.5,0.0,,5.6
2024-10-31,Dublin,10.4,10.3,11.9,0.0,,13.8
2024-10-31,Limerick,11.2,10.6,11.7,0.0,,7.0
2024-11-01,Cork,11.8,11.0,12.5,0.6,,5.6
2024-11-01,Dublin,11.2,10.4,12.5,0.0,,10.1
2024-11-01,Limerick,12.2,11.3,13.1,0.0,,7.5
2024-11-02,Cork,10.9,10.2,11.5,0.1,,9.3
2024-11-02,Dublin,10.9,10.5,12.3,0.5,,7.4
2024-11-02,Limerick,11.7,11.3,12.4,0.0,,9.5
2024-11-03,Cork,11.3,9.7,13.0,0.1,,10.4
2024-11-03,Dublin,11.4,10.5,13.3,0.6,,8.4
2024-11-03,Limerick,11.9,10.9,13.8,0.0,,9.6
2024-11-04,Cork,11.2,9.5,12.5,0.0,,10.8
2024-11-04,Dublin,11.4,11.1,13.4,0.0,,11.4
2024-11-04,Limerick,10.4,7.1,13.4,0.0,,7.3
2024-11-05,Cork,12.5,11.1,13.5,1.5,,15.9
2024-11-05,Dublin,11.9,7.8,14.4,0.0,,9.6
2024-11-05,Limerick,12.9,9.6,16.6,0.0,,15.3
2024-11-06,Cork,13.8,13.5,14.5,0.8,,17.2
2024-11-06,Dublin,14.3,11.6,19.2,0.0,,13.5
2024-11-06,Limerick,15.3,13.4,17.4,0.0,,16.5
2024-11-07,Cork,12.3,11.7,13.2,2.9,,25.6
2024-11-07,Dublin,13.6,12.9,16.0,0.0,,19.8
2024-11-07,Limerick,14.2,13.4,15.2,0.0,,23.0
2024-11-08,Cork,11.2,11.0,11.7,2.4,,22.2
2024-11-08,Dublin,11.6,11.3,14.3,0.2,,17.4
2024-11-08,Limerick,13.2,12.4,14.0,0.0,,19.7
2024-11-09,Cork,12.2,11.5,13.0,1.6,,14.8
2024-11-09,Dublin,11.0,10.5,13.2,1.8,,13.2
2024-11-09,Limerick,13.0,11.7,14.9,0.3,,15.3
2024-11-10,Cork,12.8,9.0,15.7,0.5,,11.0
2024-11-10,Dublin,11.1,11.1,14.9,0.1,,11.8
2024-11-10,Limerick,12.0,6.2,14.1,2.0,,7.5
2024-11-11,Cork,9.4,7.5,11.7,0.0,,8.1
2024-11-11,Dublin,6.0,4.1,9.7,0.0,,9.5
2024-11-11,Limerick,5.8,3.4,8.2,0.5,,5.2
2024-11-12,Cork,7.6,5.0,11.1,0.0,,11.2
2024-11-12,Dublin,4.0,0.7,9.4,0.0,,9.6
2024-11-12,Limerick,6.3,4.9,7.8,0.0,,6.3
2024-11-13,Cork,6.0,3.3,10.5,0.0,,13.5
2024-11-13,Dublin,4.7,1.8,11.6,0.2,,15.2
2024-11-13,Limerick,5.6,2.8,8.5,0.3,,4.6
2024-11-14,Cork,10.7,7.2,13.2,0.0,,15.2
2024-11-14,Dublin,11.5,3.7,13.1,2.3,,8.1
2024-11-14,Limerick,11.3,7.9,13.8,0.5,,7.6
2024-11-15,Cork,10.6,9.5,11.5,0.0,,7.7
2024-11-15,Dublin,11.4,11.0,13.5,1.4,,9.8
2024-11-15,Limerick,11.7,11.0,12.8,0.5,,8.1
2024-11-16,Cork,8.9,7.2,11.0,0.3,,13.5
2024-11-16,Dublin,8.7,8.1,11.0,0.1,,17.6
2024-11-16,Limerick,10.1,8.1,11.5,1.0,,10.6
2024-11-17,Cork,8.9,5.6,12.0,0.2,,15.9
2024-11-17,Dublin,7.2,6.0,10.3,3.2,,16.2
2024-11-17,Limerick,10.1,7.4,11.8,2.3,,14.9
2024-11-18,Cork,10.4,9.2,11.7,6.5,,17.2
2024-11-18,Dublin,4.1,2.1,6.2,24.4,,15.5
2024-11-18,Limerick,9.0,7.2,13.0,20.1,,14.5
2024-11-19,Cork,6.2,1.8,10.4,1.7,,23.9
2024-11-19,Dublin,2.8,3.6,4.7,1.6,,17.3
2024-11-19,Limerick,4.6,-0.1,11.0,2.4,,15.9
2024-11-20,Cork,2.4,0.1,4.6,2.5,,13.0
2024-11-20,Dublin,0.6,-1.5,5.0,0.0,,16.8
2024-11-20,Limerick,2.0,-1.8,5.0,7.6,,9.5
2024-11-21,Cork,1.3,-0.1,4.1,20.0,,21.0
2024-11-21,Dublin,1.0,-0.9,3.3,0.0,,17.9
2024-11-21,Limerick,1.7,0.4,3.6,15.3,,17.1
2024-11-22,Cork,2.4,-0.3,6.0,5.4,,14.4
2024-11-22,Dublin,1.7,-0.2,13.5,13.2,,19.2
2024-11-22,Limerick,3.4,0.6,5.4,2.5,,13.8
2024-11-23,Cork,12.2,7.0,13.5,32.3,,45.2
2024-11-23,Dublin,11.6,0.6,15.8,5.8,,29.6
2024-11-23,Limerick,12.4,3.6,15.2,21.1,,28.8
2024-11-24,Cork,8.7,6.7,10.7,0.4,,32.6
2024-11-24,Dublin,10.5,9.0,11.6,0.0,,30.6
2024-11-24,Limerick,9.8,8.0,11.8,8.1,,32.1
2024-11-25,Cork,5.3,3.5,8.0,0.0,,17.0
2024-11-25,Dublin,6.3,5.7,8.2,0.1,,19.2
2024-11-25,Limerick,6.7,4.1,8.7,9.9,,17.6
2024-11-26,Cork,4.5,2.0,7.1,0.9,,12.6
2024-11-26,Dublin,2.9,0.8,8.8,0.1,,10.9
2024-11-26,Limerick,3.4,0.8,7.1,1.0,,9.4
2024-11-27,Cork,3.8,1.5,6.7,0.0,,14.4
2024-11-27,Dublin,1.0,-2.0,7.3,0.0,,11.1
2024-11-27,Limerick,-0.7,-2.4,0.3,0.0,,5.7
2024-11-28,Cork,9.8,7.0,12.0,5.7,,31.5
2024-11-28,Dublin,5.5,-2.4,13.2,0.8,,24.4
2024-11-28,Limerick,8.8,-1.3,13.5,3.0,,26.1
2024-11-29,Cork,12.0,11.5,12.7,13.8,,31.6
2024-11-29,Dublin,12.2,7.2,14.7,0.2,,24.1
2024-11-29,Limerick,13.3,12.6,14.5,2.0,,24.5
2024-11-30,Cork,12.4,12.0,12.7,5.0,,27.3
2024-11-30,Dublin,13.7,11.8,16.2,0.5,,19.7
2024-11-30,Limerick,12.9,10.7,15.0,8.1,,22.6
2024-12-01,Cork,10.2,7.3,11.9,0.6,,18.8
2024-12-01,Dublin,11.4,10.9,13.8,2.4,,16.8
2024-12-01,Limerick,10.2,8.4,11.6,0.6,,16.4
2024-12-02,Cork,6.0,4.1,7.6,0.0,,14.1
2024-12-02,Dublin,4.7,4.5,6.5,0.0,,23.7
2024-12-02,Limerick,6.3,4.3,8.4,0.5,,11.9
2024-12-03,Cork,7.1,4.5,9.7,0.0,,9.8
2024-12-03,Dublin,2.4,-3.5,8.7,0.8,,9.1
2024-12-03,Limerick,6.1,3.5,9.1,0.2,,12.0
2024-12-04,Cork,9.7,4.7,13.1,7.1,,21.8
2024-12-04,Dublin,8.1,-2.3,13.4,2.8,,17.4
2024-12-04,Limerick,9.2,3.2,12.7,1.3,,20.6
2024-12-05,Cork,10.4,6.6,12.7,3.2,,25.6
2024-12-05,Dublin,8.9,3.1,12.4,8.2,,22.8
2024-12-05,Limerick,10.1,7.0,12.2,12.7,,20.7
2024-12-06,Cork,8.3,5.0,12.5,5.6,,29.4
2024-12-06,Dublin,7.1,2.5,13.5,10.1,,21.5
2024-12-06,Limerick,8.7,5.4,13.0,6.1,,27.9
2024-12-07,Cork,6.5,4.7,8.5,2.8,,46.6
2024-12-07,Dublin,6.1,4.4,8.1,0.5,,54.2
2024-12-07,Limerick,7.8,5.4,9.6,3.3,,40.8
2024-12-08,Cork,5.1,4.0,7.1,0.0,,29.4
2024-12-08,Dublin,5.1,3.0,7.6,0.0,,25.4
2024-12-08,Limerick,5.6,1.8,8.1,0.0,,16.0
2024-12-09,Cork,3.4,1.5,6.5,0.0,,19.7
2024-12-09,Dublin,5.3,3.8,7.2,0.3,,19.5
2024-12-09,Limerick,1.8,-0.5,5.6,0.0,,12.2
2024-12-10,Cork,4.1,3.0,5.7,,,15.6
2024-12-10,Dublin,5.2,4.1,8.0,0.0,,15.2
2024-12-10,Limerick,2.3,0.0,4.7,0.0,,12.9
2024-12-11,Cork,4.2,3.2,5.1,,,17.2
