report_date,region,hospital,ed_trolleys,ward_trolleys,total_trolleys,is_total,surge_capacity,delayed_transfers,waiting_24h,waiting_24h_75plus
2023-01-12,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,2.0,5.0,,
2023-01-12,HSE Dublin & Midlands,Naas General Hospital,12,5,17,False,14.0,11.0,,
2023-01-12,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,9,3,12,False,23.0,12.0,5.0,
2023-01-12,HSE Dublin & Midlands,St. James's Hospital,27,0,27,False,0.0,53.0,1.0,
2023-01-12,HSE Dublin & Midlands,St. Vincent's University Hospital,30,0,30,False,24.0,48.0,9.0,
2023-01-12,HSE Dublin & Midlands,Tallaght University Hospital,42,0,42,False,6.0,38.0,13.0,
2023-01-12,HSE Dublin & Midlands,Tipperary University Hospital,7,0,7,False,29.0,6.0,1.0,
2023-01-12,HSE Dublin & North East,Cavan General Hospital,12,0,12,False,6.0,5.0,3.0,
2023-01-12,HSE Dublin & North East,CHI at Crumlin,5,0,5,False,,,,
2023-01-12,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,0.0,,
2023-01-12,HSE Dublin & North East,Connolly Hospital,6,0,6,False,33.0,7.0,,
2023-01-12,HSE Dublin & North East,Mater Misericordiae University Hospital,29,0,29,False,0.0,46.0,3.0,
2023-01-12,HSE Dublin & North East,Our Lady of Lourdes Hospital,7,0,7,False,14.0,32.0,,
2023-01-12,HSE Dublin & North East,Our Lady's Hospital Navan,11,0,11,False,22.0,8.0,1.0,
2023-01-12,HSE Dublin & South East,Cork University Hospital,24,8,32,False,36.0,28.0,3.0,
2023-01-12,HSE Dublin & South East,Galway University Hospital,5,7,12,False,0.0,16.0,1.0,
2023-01-12,HSE Dublin & South East,Letterkenny University Hospital,5,8,13,False,9.0,19.0,4.0,
2023-01-12,HSE Dublin & South East,Mercy University Hospital,11,0,11,False,11.0,18.0,1.0,
2023-01-12,HSE Dublin & South East,UH Kerry,22,0,22,False,19.0,17.0,,
2023-01-12,HSE Dublin & South East,UH Limerick,7,20,27,False,43.0,17.0,,
2023-01-12,HSE Dublin & South East,Wexford General Hospital,2,2,4,False,31.0,10.0,,
2023-01-12,HSE West & North West,Portiuncula University Hospital,12,0,12,False,11.0,5.0,,
2023-01-12,HSE West & North West,Sligo University Hospital,12,0,12,False,6.0,11.0,3.0,
2023-01-12,National Total,National Total,327,53,380,True,400.0,472.0,55.0,
2023-01-13,HSE Dublin & Midlands,MRH Mullingar,10,0,10,False,0.0,0.0,2.0,
2023-01-13,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,7.0,8.0,,
2023-01-13,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,2.0,5.0,,
2023-01-13,HSE Dublin & Midlands,Naas General Hospital,10,5,15,False,14.0,11.0,1.0,
2023-01-13,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,14,1,15,False,33.0,13.0,3.0,
2023-01-13,HSE Dublin & Midlands,St. James's Hospital,23,0,23,False,0.0,55.0,1.0,
2023-01-13,HSE Dublin & Midlands,St. Vincent's University Hospital,28,0,28,False,21.0,49.0,6.0,
2023-01-13,HSE Dublin & Midlands,Tallaght University Hospital,45,0,45,False,0.0,40.0,15.0,
2023-01-13,HSE Dublin & Midlands,Tipperary University Hospital,3,0,3,False,20.0,13.0,2.0,
2023-01-13,HSE Dublin & North East,Cavan General Hospital,10,2,12,False,6.0,5.0,1.0,
2023-01-13,HSE Dublin & North East,CHI at Crumlin,7,0,7,False,,,,
2023-01-13,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,0.0,,
2023-01-13,HSE Dublin & North East,Connolly Hospital,5,0,5,False,28.0,7.0,,
2023-01-13,HSE Dublin & North East,Mater Misericordiae University Hospital,19,0,19,False,0.0,42.0,3.0,
2023-01-13,HSE Dublin & North East,Our Lady of Lourdes Hospital,2,2,4,False,19.0,32.0,,
2023-01-13,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,21.0,5.0,,
2023-01-13,HSE Dublin & South East,Cork University Hospital,25,3,28,False,20.0,31.0,1.0,
2023-01-13,HSE Dublin & South East,Galway University Hospital,19,0,19,False,8.0,16.0,2.0,
2023-01-13,HSE Dublin & South East,Letterkenny University Hospital,10,5,15,False,4.0,18.0,3.0,
2023-01-13,HSE Dublin & South East,Mercy University Hospital,18,0,18,False,8.0,19.0,5.0,
2023-01-13,HSE Dublin & South East,UH Kerry,13,0,13,False,20.0,16.0,5.0,
2023-01-13,HSE Dublin & South East,UH Limerick,2,11,13,False,47.0,15.0,1.0,
2023-01-13,HSE Dublin & South East,Wexford General Hospital,8,1,9,False,25.0,11.0,,
2023-01-13,HSE West & North West,Portiuncula University Hospital,7,0,7,False,12.0,7.0,,
2023-01-13,HSE West & North West,Sligo University Hospital,7,6,13,False,7.0,11.0,1.0,
2023-01-13,National Total,National Total,296,40,336,True,397.0,477.0,53.0,
2023-01-14,HSE Dublin & Midlands,MRH Mullingar,2,0,2,False,0.0,0.0,,
2023-01-14,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,5.0,8.0,,
2023-01-14,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,4.0,,
2023-01-14,HSE Dublin & Midlands,Naas General Hospital,15,0,15,False,0.0,12.0,4.0,
2023-01-14,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,1,6,7,False,16.0,12.0,,
2023-01-14,HSE Dublin & Midlands,St. James's Hospital,18,0,18,False,0.0,54.0,1.0,
2023-01-14,HSE Dublin & Midlands,St. Vincent's University Hospital,26,0,26,False,0.0,49.0,2.0,
2023-01-14,HSE Dublin & Midlands,Tallaght University Hospital,26,0,26,False,12.0,39.0,4.0,
2023-01-14,HSE Dublin & Midlands,Tipperary University Hospital,2,0,2,False,12.0,7.0,,
2023-01-14,HSE Dublin & North East,Cavan General Hospital,2,0,2,False,8.0,5.0,,
2023-01-14,HSE Dublin & North East,CHI at Crumlin,4,0,4,False,,2.0,,
2023-01-14,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,0.0,,
2023-01-14,HSE Dublin & North East,Connolly Hospital,0,0,0,False,24.0,7.0,,
2023-01-14,HSE Dublin & North East,Mater Misericordiae University Hospital,6,0,6,False,0.0,39.0,,
2023-01-14,HSE Dublin & North East,Our Lady of Lourdes Hospital,4,0,4,False,9.0,32.0,,
2023-01-14,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,19.0,5.0,,
2023-01-14,HSE Dublin & South East,Cork University Hospital,22,0,22,False,14.0,33.0,2.0,
2023-01-14,HSE Dublin & South East,Galway University Hospital,13,1,14,False,21.0,16.0,1.0,
2023-01-14,HSE Dublin & South East,Letterkenny University Hospital,15,0,15,False,4.0,17.0,1.0,
2023-01-14,HSE Dublin & South East,Mercy University Hospital,10,0,10,False,8.0,21.0,,
2023-01-14,HSE Dublin & South East,UH Kerry,12,0,12,False,14.0,20.0,2.0,
2023-01-14,HSE Dublin & South East,UH Limerick,4,5,9,False,29.0,15.0,,
2023-01-14,HSE Dublin & South East,Wexford General Hospital,1,0,1,False,18.0,12.0,,
2023-01-14,HSE West & North West,Portiuncula University Hospital,4,0,4,False,6.0,7.0,1.0,
2023-01-14,HSE West & North West,Sligo University Hospital,7,8,15,False,8.0,11.0,6.0,
2023-01-14,National Total,National Total,206,25,231,True,271.0,480.0,27.0,
2023-01-15,HSE Dublin & Midlands,MRH Mullingar,6,0,6,False,0.0,0.0,,
2023-01-15,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,7.0,8.0,,
2023-01-15,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,4.0,,
2023-01-15,HSE Dublin & Midlands,Naas General Hospital,16,4,20,False,0.0,12.0,7.0,
2023-01-15,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,13,6,19,False,15.0,12.0,8.0,
2023-01-15,HSE Dublin & Midlands,St. James's Hospital,5,0,5,False,0.0,54.0,,
2023-01-15,HSE Dublin & Midlands,St. Vincent's University Hospital,11,0,11,False,35.0,49.0,4.0,
2023-01-15,HSE Dublin & Midlands,Tallaght University Hospital,24,0,24,False,12.0,39.0,10.0,
2023-01-15,HSE Dublin & Midlands,Tipperary University Hospital,5,0,5,False,12.0,7.0,,
2023-01-15,HSE Dublin & North East,Cavan General Hospital,1,1,2,False,9.0,5.0,,
2023-01-15,HSE Dublin & North East,CHI at Crumlin,2,0,2,False,,2.0,,
2023-01-15,HSE Dublin & North East,CHI at Tallaght,1,0,1,False,,0.0,,
2023-01-15,HSE Dublin & North East,Connolly Hospital,0,0,0,False,21.0,7.0,,
2023-01-15,HSE Dublin & North East,Mater Misericordiae University Hospital,11,0,11,False,0.0,39.0,,
2023-01-15,HSE Dublin & North East,Our Lady of Lourdes Hospital,9,1,10,False,11.0,32.0,,
2023-01-15,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,17.0,5.0,,
2023-01-15,HSE Dublin & South East,Cork University Hospital,10,2,12,False,23.0,33.0,1.0,
2023-01-15,HSE Dublin & South East,Galway University Hospital,14,0,14,False,22.0,16.0,3.0,
2023-01-15,HSE Dublin & South East,Letterkenny University Hospital,14,0,14,False,6.0,17.0,4.0,
2023-01-15,HSE Dublin & South East,Mercy University Hospital,8,0,8,False,8.0,21.0,,
2023-01-15,HSE Dublin & South East,UH Kerry,13,0,13,False,14.0,20.0,4.0,
2023-01-15,HSE Dublin & South East,UH Limerick,1,24,25,False,22.0,15.0,,
2023-01-15,HSE Dublin & South East,Wexford General Hospital,4,1,5,False,17.0,12.0,,
2023-01-15,HSE West & North West,Portiuncula University Hospital,3,0,3,False,9.0,7.0,,
2023-01-15,HSE West & North West,Sligo University Hospital,4,11,15,False,10.0,11.0,7.0,
2023-01-15,National Total,National Total,200,56,256,True,339.0,480.0,52.0,
2023-01-16,HSE Dublin & Midlands,MRH Mullingar,6,0,6,False,0.0,0.0,,
2023-01-16,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,5.0,8.0,,
2023-01-16,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,6.0,4.0,,
2023-01-16,HSE Dublin & Midlands,Naas General Hospital,17,5,22,False,13.0,12.0,7.0,
2023-01-16,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,20,4,24,False,38.0,12.0,14.0,
2023-01-16,HSE Dublin & Midlands,St. James's Hospital,10,0,10,False,0.0,54.0,,
2023-01-16,HSE Dublin & Midlands,St. Vincent's University Hospital,14,0,14,False,35.0,49.0,1.0,
2023-01-16,HSE Dublin & Midlands,Tallaght University Hospital,23,0,23,False,8.0,45.0,9.0,
2023-01-16,HSE Dublin & Midlands,Tipperary University Hospital,2,0,2,False,15.0,7.0,,
2023-01-16,HSE Dublin & North East,Cavan General Hospital,6,1,7,False,3.0,5.0,,
2023-01-16,HSE Dublin & North East,CHI at Crumlin,3,0,3,False,,2.0,,
2023-01-16,HSE Dublin & North East,CHI at Tallaght,1,0,1,False,,0.0,,
2023-01-16,HSE Dublin & North East,Connolly Hospital,0,0,0,False,27.0,7.0,,
2023-01-16,HSE Dublin & North East,Mater Misericordiae University Hospital,22,0,22,False,0.0,39.0,5.0,
2023-01-16,HSE Dublin & North East,Our Lady of Lourdes Hospital,14,2,16,False,17.0,32.0,,
2023-01-16,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,16.0,5.0,,
2023-01-16,HSE Dublin & South East,Cork University Hospital,24,3,27,False,22.0,33.0,2.0,
2023-01-16,HSE Dublin & South East,Galway University Hospital,16,4,20,False,35.0,16.0,5.0,
2023-01-16,HSE Dublin & South East,Letterkenny University Hospital,29,0,29,False,21.0,17.0,6.0,
2023-01-16,HSE Dublin & South East,Mercy University Hospital,6,0,6,False,8.0,21.0,,
2023-01-16,HSE Dublin & South East,UH Kerry,16,0,16,False,27.0,20.0,5.0,
2023-01-16,HSE Dublin & South East,UH Limerick,4,24,28,False,51.0,14.0,,
2023-01-16,HSE Dublin & South East,Wexford General Hospital,11,3,14,False,22.0,12.0,2.0,
2023-01-16,HSE West & North West,Portiuncula University Hospital,5,0,5,False,12.0,7.0,1.0,
2023-01-16,HSE West & North West,Sligo University Hospital,4,17,21,False,10.0,11.0,12.0,
2023-01-16,National Total,National Total,278,72,350,True,447.0,485.0,80.0,
2023-01-17,HSE Dublin & Midlands,MRH Mullingar,9,0,9,False,0.0,0.0,,
2023-01-17,HSE Dublin & Midlands,MRH Portlaoise,4,0,4,False,0.0,8.0,,
2023-01-17,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,3.0,3.0,,
2023-01-17,HSE Dublin & Midlands,Naas General Hospital,15,5,20,False,13.0,12.0,6.0,
2023-01-17,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,19,8,27,False,38.0,12.0,16.0,
2023-01-17,HSE Dublin & Midlands,St. James's Hospital,31,0,31,False,0.0,54.0,,
2023-01-17,HSE Dublin & Midlands,St. Vincent's University Hospital,24,0,24,False,21.0,45.0,1.0,
2023-01-17,HSE Dublin & Midlands,Tallaght University Hospital,27,0,27,False,12.0,45.0,8.0,
2023-01-17,HSE Dublin & Midlands,Tipperary University Hospital,2,0,2,False,12.0,6.0,1.0,
2023-01-17,HSE Dublin & North East,Cavan General Hospital,2,1,3,False,2.0,5.0,,
2023-01-17,HSE Dublin & North East,CHI at Crumlin,2,0,2,False,,2.0,,
2023-01-17,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,0.0,,
2023-01-17,HSE Dublin & North East,Connolly Hospital,0,0,0,False,24.0,7.0,,
2023-01-17,HSE Dublin & North East,Mater Misericordiae University Hospital,30,0,30,False,0.0,39.0,4.0,
2023-01-17,HSE Dublin & North East,Our Lady of Lourdes Hospital,12,2,14,False,20.0,32.0,,
2023-01-17,HSE Dublin & North East,Our Lady's Hospital Navan,5,0,5,False,17.0,9.0,,
2023-01-17,HSE Dublin & South East,Cork University Hospital,28,9,37,False,32.0,44.0,3.0,
2023-01-17,HSE Dublin & South East,Galway University Hospital,24,5,29,False,0.0,14.0,1.0,
2023-01-17,HSE Dublin & South East,Letterkenny University Hospital,29,0,29,False,16.0,19.0,8.0,
2023-01-17,HSE Dublin & South East,Mercy University Hospital,12,0,12,False,11.0,20.0,1.0,
2023-01-17,HSE Dublin & South East,UH Kerry,20,0,20,False,26.0,19.0,6.0,
2023-01-17,HSE Dublin & South East,UH Limerick,7,15,22,False,54.0,14.0,1.0,
2023-01-17,HSE Dublin & South East,Wexford General Hospital,5,3,8,False,23.0,11.0,1.0,
2023-01-17,HSE West & North West,Portiuncula University Hospital,11,0,11,False,10.0,6.0,1.0,
2023-01-17,HSE West & North West,Sligo University Hospital,7,12,19,False,7.0,11.0,6.0,
2023-01-17,National Total,National Total,361,69,430,True,396.0,493.0,70.0,
2023-01-18,HSE Dublin & Midlands,MRH Mullingar,11,0,11,False,0.0,0.0,,
2023-01-18,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,0.0,10.0,,
2023-01-18,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,5.0,5.0,,
2023-01-18,HSE Dublin & Midlands,Naas General Hospital,17,5,22,False,13.0,14.0,,
2023-01-18,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,15,6,21,False,16.0,11.0,7.0,
2023-01-18,HSE Dublin & Midlands,St. James's Hospital,31,0,31,False,0.0,59.0,4.0,
2023-01-18,HSE Dublin & Midlands,St. Vincent's University Hospital,27,0,27,False,23.0,52.0,5.0,
2023-01-18,HSE Dublin & Midlands,Tallaght University Hospital,31,0,31,False,12.0,47.0,4.0,
2023-01-18,HSE Dublin & Midlands,Tipperary University Hospital,4,0,4,False,12.0,6.0,1.0,
2023-01-18,HSE Dublin & North East,Cavan General Hospital,0,1,1,False,2.0,5.0,,
2023-01-18,HSE Dublin & North East,CHI at Crumlin,14,0,14,False,,2.0,,
2023-01-18,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,0.0,,
2023-01-18,HSE Dublin & North East,Connolly Hospital,0,0,0,False,20.0,7.0,,
2023-01-18,HSE Dublin & North East,Mater Misericordiae University Hospital,34,0,34,False,0.0,39.0,13.0,
2023-01-18,HSE Dublin & North East,Our Lady of Lourdes Hospital,14,1,15,False,17.0,30.0,,
2023-01-18,HSE Dublin & North East,Our Lady's Hospital Navan,2,0,2,False,16.0,9.0,,
2023-01-18,HSE Dublin & South East,Cork University Hospital,29,9,38,False,25.0,40.0,,
2023-01-18,HSE Dublin & South East,Galway University Hospital,26,10,36,False,0.0,15.0,6.0,
2023-01-18,HSE Dublin & South East,Letterkenny University Hospital,17,9,26,False,15.0,20.0,5.0,
2023-01-18,HSE Dublin & South East,Mercy University Hospital,15,0,15,False,10.0,19.0,,
2023-01-18,HSE Dublin & South East,UH Kerry,10,0,10,False,11.0,18.0,2.0,
2023-01-18,HSE Dublin & South East,UH Limerick,9,27,36,False,23.0,17.0,,
2023-01-18,HSE Dublin & South East,Wexford General Hospital,10,4,14,False,28.0,11.0,,
2023-01-18,HSE West & North West,Portiuncula University Hospital,7,0,7,False,12.0,6.0,,
2023-01-18,HSE West & North West,Sligo University Hospital,8,13,21,False,8.0,11.0,7.0,
2023-01-18,National Total,National Total,357,94,451,True,327.0,512.0,64.0,
2023-01-19,HSE Dublin & Midlands,MRH Mullingar,13,0,13,False,12.0,0.0,2.0,
2023-01-19,HSE Dublin & Midlands,MRH Portlaoise,1,0,1,False,0.0,10.0,,
2023-01-19,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,5.0,5.0,,
2023-01-19,HSE Dublin & Midlands,Naas General Hospital,7,4,11,False,13.0,16.0,,
2023-01-19,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,12,7,19,False,17.0,15.0,10.0,
2023-01-19,HSE Dublin & Midlands,St. James's Hospital,20,0,20,False,0.0,66.0,,
2023-01-19,HSE Dublin & Midlands,St. Vincent's University Hospital,30,0,30,False,30.0,51.0,4.0,
2023-01-19,HSE Dublin & Midlands,Tallaght University Hospital,31,0,31,False,6.0,44.0,12.0,
2023-01-19,HSE Dublin & Midlands,Tipperary University Hospital,6,0,6,False,12.0,10.0,,
2023-01-19,HSE Dublin & North East,Cavan General Hospital,0,1,1,False,0.0,5.0,,
2023-01-19,HSE Dublin & North East,CHI at Crumlin,13,0,13,False,,2.0,,
2023-01-19,HSE Dublin & North East,CHI at Tallaght,4,0,4,False,,0.0,,
2023-01-19,HSE Dublin & North East,Connolly Hospital,0,0,0,False,20.0,7.0,,
2023-01-19,HSE Dublin & North East,Mater Misericordiae University Hospital,24,0,24,False,0.0,36.0,11.0,
2023-01-19,HSE Dublin & North East,Our Lady of Lourdes Hospital,4,1,5,False,20.0,31.0,,
2023-01-19,HSE Dublin & North East,Our Lady's Hospital Navan,3,0,3,False,17.0,9.0,,
2023-01-19,HSE Dublin & South East,Cork University Hospital,22,9,31,False,24.0,40.0,,
2023-01-19,HSE Dublin & South East,Galway University Hospital,32,8,40,False,35.0,15.0,10.0,
2023-01-19,HSE Dublin & South East,Letterkenny University Hospital,11,7,18,False,12.0,18.0,4.0,
2023-01-19,HSE Dublin & South East,Mercy University Hospital,23,0,23,False,7.0,21.0,9.0,
2023-01-19,HSE Dublin & South East,UH Kerry,12,0,12,False,10.0,14.0,,
2023-01-19,HSE Dublin & South East,UH Limerick,10,19,29,False,39.0,15.0,1.0,
2023-01-19,HSE Dublin & South East,Wexford General Hospital,3,7,10,False,18.0,11.0,6.0,
2023-01-19,HSE West & North West,Portiuncula University Hospital,7,0,7,False,10.0,8.0,1.0,
2023-01-19,HSE West & North West,Sligo University Hospital,5,9,14,False,8.0,11.0,3.0,
2023-01-19,National Total,National Total,319,81,400,True,372.0,525.0,78.0,
2023-01-20,HSE Dublin & Midlands,MRH Mullingar,9,0,9,False,0.0,0.0,1.0,
2023-01-20,HSE Dublin & Midlands,MRH Portlaoise,0,0,0,False,0.0,8.0,,
2023-01-20,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,14.0,5.0,,
2023-01-20,HSE Dublin & Midlands,Naas General Hospital,12,0,12,False,4.0,14.0,1.0,
2023-01-20,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,9,6,15,False,13.0,13.0,8.0,
2023-01-20,HSE Dublin & Midlands,St. James's Hospital,25,0,25,False,0.0,68.0,3.0,
2023-01-20,HSE Dublin & Midlands,St. Vincent's University Hospital,30,0,30,False,21.0,50.0,1.0,
2023-01-20,HSE Dublin & Midlands,Tallaght University Hospital,18,0,18,False,12.0,47.0,4.0,
2023-01-20,HSE Dublin & Midlands,Tipperary University Hospital,9,0,9,False,0.0,7.0,2.0,
2023-01-20,HSE Dublin & North East,Cavan General Hospital,-1,1,0,False,0.0,5.0,,
2023-01-20,HSE Dublin & North East,CHI at Crumlin,15,0,15,False,9.0,2.0,,
2023-01-20,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,0.0,,
2023-01-20,HSE Dublin & North East,Connolly Hospital,0,0,0,False,21.0,7.0,,
2023-01-20,HSE Dublin & North East,Mater Misericordiae University Hospital,24,0,24,False,0.0,34.0,7.0,
2023-01-20,HSE Dublin & North East,Our Lady of Lourdes Hospital,-2,2,0,False,9.0,29.0,,
2023-01-20,HSE Dublin & North East,Our Lady's Hospital Navan,4,0,4,False,17.0,7.0,,
2023-01-20,HSE Dublin & South East,Cork University Hospital,20,8,28,False,21.0,47.0,,
2023-01-20,HSE Dublin & South East,Galway University Hospital,22,13,35,False,21.0,15.0,9.0,
2023-01-20,HSE Dublin & South East,Letterkenny University Hospital,9,6,15,False,6.0,22.0,4.0,
2023-01-20,HSE Dublin & South East,Mercy University Hospital,17,0,17,False,8.0,22.0,1.0,
2023-01-20,HSE Dublin & South East,UH Kerry,8,0,8,False,20.0,14.0,,
2023-01-20,HSE Dublin & South East,UH Limerick,8,26,34,False,48.0,13.0,2.0,
2023-01-20,HSE Dublin & South East,Wexford General Hospital,4,7,11,False,12.0,11.0,7.0,
2023-01-20,HSE West & North West,Portiuncula University Hospital,10,0,10,False,12.0,8.0,1.0,
2023-01-20,HSE West & North West,Sligo University Hospital,1,4,5,False,8.0,11.0,2.0,
2023-01-20,National Total,National Total,282,81,363,True,326.0,521.0,61.0,
2023-01-21,HSE Dublin & Midlands,MRH Mullingar,4,0,4,False,0.0,0.0,,
2023-01-21,HSE Dublin & Midlands,MRH Portlaoise,4,0,4,False,0.0,8.0,,
2023-01-21,HSE Dublin & Midlands,MRH Tullamore,0,0,0,False,0.0,5.0,,
2023-01-21,HSE Dublin & Midlands,Naas General Hospital,2,0,2,False,0.0,14.0,,
2023-01-21,HSE Dublin & Midlands,St Luke's General Hospital Kilkenny,7,0,7,False,22.0,10.0,,
2023-01-21,HSE Dublin & Midlands,St. James's Hospital,5,0,5,False,0.0,65.0,,
2023-01-21,HSE Dublin & Midlands,St. Vincent's University Hospital,11,0,11,False,21.0,47.0,4.0,
2023-01-21,HSE Dublin & Midlands,Tallaght University Hospital,11,0,11,False,6.0,46.0,,
2023-01-21,HSE Dublin & Midlands,Tipperary University Hospital,0,0,0,False,12.0,8.0,,
2023-01-21,HSE Dublin & North East,Cavan General Hospital,0,0,0,False,5.0,1.0,,
2023-01-21,HSE Dublin & North East,CHI at Crumlin,3,0,3,False,,2.0,,
2023-01-21,HSE Dublin & North East,CHI at Tallaght,0,0,0,False,,0.0,,
2023-01-21,HSE Dublin & North East,Connolly Hospital,0,0,0,False,15.0,8.0,,
2023-01-21,HSE Dublin & North East,Mater Misericordiae University Hospital,2,0,2,False,0.0,40.0,,
2023-01-21,HSE Dublin & North East,Our Lady of Lourdes Hospital,0,0,0,False,8.0,32.0,,
2023-01-21,HSE Dublin & North East,Our Lady's Hospital Navan,0,0,0,False,17.0,8.0,,
2023-01-21,HSE Dublin & South East,Cork University Hospital,14,4,18,False,20.0,44.0,,
2023-01-21,HSE Dublin & South East,Galway University Hospital,15,4,19,False,21.0,19.0,2.0,
